Lab,Latitude,Longitude
"International School, Jinan University, Guangzhou, , China",23.128057,113.347721
"Invertible AI, UAE;",23.424076,53.847818
"JAIN (Deemed-to-be University), Bengaluru, Karnataka, India",12.9181777,77.5918934
"Jack H. Miller Magnetoencephalography Center, Helen DeVos Children’s Medical Center, USA",38.7945952,-106.5348379
"Janssen Research and Development, LLC., NJ, USA.",40.5757546,-74.64385440000001
Jiangsu University ofScience and Technology;,32.0607099,118.76295
"JustAI, Russia",59.9636781,30.286967
"KRAFTON, Korea",35.907757,127.766922
"Kakao Corporation, Sungnam, South Korea",37.3918136,127.113092
"Karlsruhe Institute of Technology, Germany",49.0122041,8.415549
"Karlsruhe University of Applied Sciences, Germany",49.0156056,8.3914174
"Keck School ofMedicine, University of Southern California, United States",34.061138,-118.2057365
"Keio University, Japan",35.6489596,139.7431687
"Keio University, Japan.",35.6489596,139.7431687
"Key Lab of Speech Acoustics and Content Understanding, Institute of Acoustics, CAS, China",35.86166,104.195397
"Key Laboratory of Brain Health Intelligent Evaluation and Intervention (Beijing Institute of Technology),Ministry of Education, Beijing , China",39.9603704,116.3123886
"Key Laboratory of Brain Health Intelligent Evaluation and Intervention (Beijing Institute ofTechnology), Ministry of Education, Beijing, , China",39.9603704,116.3123886
"Key Laboratory of Child Development and Learning Science (Southeast University),Ministry of Education, Nanjing , China",32.055981,118.79421
"Key Laboratory of Child Development and Learning Science of Ministry of Education, School ofBiological Science and Medical Engineering, Southeast University, China",32.055981,118.79421
"Key Laboratory of Child Development and Learning Science of Ministry of Education, SoutheastUniversity, China",35.86166,104.195397
"Key Laboratory of Computing Power Network and Information Security, Ministry of Education, Shandong Computer Science Center(National Supercomputer Center in Jinan), Qilu University of Technology (Shandong Academy of Sciences), China",36.6518399,117.12009
"Key Laboratory of Speech Acoustics and Content Understanding, Institute of Acoustics, ChineseAcademy of Sciences, China",35.86166,104.195397
"Key Laboratory of Universal Wireless Communications, Ministry of Education, Beijing Universityof Posts and Telecommunications(BUPT), Beijing, China",39.904211,116.407395
"Key Laboratory of Urban Land Resources Monitoring and Simulation,Ministry of Natural Resources, China",35.86166,104.195397
Kindai University,34.6501483,135.5880924
"Kobe University, Japan",34.729178,135.2369732
"Konecta Group S.A.S. Medellín,Colombia.",6.2482896,-75.60290049999999
"Korea Advanced Institute of Science and Technology, Republic of Korea",36.3721427,127.36039
"Korea Electronics Technology Institute, South Korea",37.403917,127.159786
"Kuaishou Technology, Beijing, China",39.904211,116.407395
"Kunlun Skywork Technology Co., Beijing, China",40.15717,116.24466
"Kunming University of Science and Technology, China",24.8796599,102.83322
Kwangwoon University,37.6194277,127.05982
Kyoto Univ. (Japan),35.0262444,135.7808218
"Kyushu University, Japan",36.204824,138.252924
"LACITO, CNRS, Université Sorbonne Nouvelle, F-, Villejuif, France",48.8449456,2.3964968
"LAUM IA-GS UMR C, Le Mans Université, France",48.00578669999999,0.2015378
"LEAD, CNRS, Université de Bourgogne, France",47.3119618,5.0713319
"LEL, PPLS, the University of Edinburgh; Edinburgh, Scotland, United Kingdom",55.94515,-3.18786
"LFSAG - Laboratorio di Fonetica Sperimentale ’Arturo Genre’, University of Turin, Italy",45.0680686,7.694672499999999
"LG Electronics, Toronto AI Lab, Canada",43.653226,-79.3831843
"LIA - Avignon University, France",43.9497966,4.815980199999999
"LIA, Avignon University, France",43.9497966,4.815980199999999
"LINE WORKS Corporation, Japan",35.67072,139.706709
"LIUM, Institut Claude Chappe, Le Mans Université, France",48.01829559999999,0.1608963
"LIUM, Le Mans University, France",48.00578669999999,0.2015378
"LIUM, Le Mans University, Le Mans France",48.0156437,0.1609608
"LIUM, Le Mans University, Le Mans, France",48.0156437,0.1609608
"LLF, CNRS, Université Paris-Cité, F-, Paris, France",48.8555506,2.3318549
"LNPL, Toulouse University and Toulouse Hospital, Toulouse, France",43.5765089,1.4042919
"LTCI, Telecom Paris, Institut polytechnique de Paris, France",48.8803121,2.2964902
"LTCI, Télécom Paris, IP Paris, France",48.71324629999999,2.2002358
"LY Corp., Japan",36.204824,138.252924
"LY Corp., Japan.",36.204824,138.252924
"LY Corporation, Japan",36.204824,138.252924
"LY Corporation, Tokyo, Japan",35.6764225,139.650027
"LY Corporation., Japan",36.204824,138.252924
"Laboratoire Parole et Langage (CNRS & Université Aix-Marseille, Aix-en-Provence, France)",43.5331334,5.445789
"Laboratoire de Phonétique et Phonologie (CNRS & Sorbonne Nouvelle), Paris",48.8445715,2.3462382
"Laboratoire de Phonétique et Phonologie (CNRS & Sorbonne Nouvelle), Paris, France",48.8445715,2.3462382
"Laboratoire de Phonétique et Phonologie (CNRS & Sorbonne Nouvelle, Paris, France)",48.8445715,2.3462382
"Laboratoire de Phonétique et Phonologie (CNRS & U. Sorbonne Nouvelle), France",48.8445715,2.3462382
"Laboratoire de Phonétique et de Phonologie, France",48.8445715,2.3462382
"Laboratory for Analytic Sciences, North Carolina State University, USA",35.7850744,-78.6812824
"Laboratory for Cognitive Neurology (LCN), Department of Neurosciences, KU Leuven",50.87809710000001,4.699705300000001
"Laboratory for Computational Auditory Perception, Johns Hopkins University, USA",39.3299013,-76.6205177
"Laboratory of Language Sciences, Peking University, China",39.986913,116.3058739
"Laboratory of Linguistics and Didactics of Foreign and Mother Tongues (LIDILEM), University Grenoble Alpes, France",45.19039,5.7749606
"Laboratory of Speech and Intelligent Information Processing, Institute of Acoustics, CAS, China",35.86166,104.195397
"Labs Huawei CO., LTD Beijing, China",39.904211,116.407395
"Lalilo by Renaissance Learning,  rue du faubourg Saint Martin,  Paris, France",48.8768338,2.3610189
"Language Science and Technology, Saarland University, GermanySaarland Informatics Campus, Germany",49.2571562,7.0448045
"Language Science and Techonology, Saarland University, Germany",49.3964234,7.0229607
"Language Technology Institute, Carnegie Mellon University, Pittsburgh, PA, USA",40.444156,-79.9434187
"Laval University, Canada",46.78174629999999,-71.2747424
"Leibniz Center for General Linguistics, Berlin",52.52000659999999,13.404954
"Leibniz-Centre General Linguistics (ZAS), Germany",51.165691,10.451526
"Leiden University Centre for Linguistics, Leiden University, the Netherlands",52.1569487,4.481357
"Lenovo, Beijing, China",39.904211,116.407395
"Linguistic Research Infrastructure (LiRI), University of Zürich, Switzerland",47.3745896,8.5486629
"Linguistic Research Infrastructure, University of Zurich, Switzerland",47.3768866,8.541694
"Linguistics and English Language, The University of Edinburgh, United Kingdom",55.9445158,-3.1892413
"Linus Health, Boston, MA, USA",42.3501919,-71.0496376
"Ludwig-Maximilians University, Germany",48.1509185,11.5798609
Lund University;,55.7119483,13.203493
MCML – Munich Center for Machine Learning,48.1351253,11.5819806
"MGH Lurie Center for Autism, USA",42.36256789999999,-71.068767
"MGH Martinos Center for Biomedical Imaging, USA",42.36256789999999,-71.068767
MGH-IHP,42.374754,-71.054238
"MIT Lincoln Lab, USA",38.7945952,-106.5348379
"MIT Media Lab, USA",38.7945952,-106.5348379
"MRI,Technical University of Munich, Germany",48.1487646,11.5681764
"MSU-BIT-SMBU Joint Research Center of Applied Mathematics, Shenzhen MSU-BIT University, Shenzhen,, China",22.5428599,114.05956
"Maastricht University, the Netherlands",50.8469602,5.6879801
"Machine Learning LabDepartment of Medical Physics and Acoustics, Carl von Ossietzky Universität Oldenburg, Germany",53.1467333,8.183124
"Machine Learning and Human Language Technology Group, Computer Science Dept., RWTHAachen University, Germany",50.7775413,6.077485299999999
"Machine Learning and Human Language Technology Group, RWTH Aachen University, Germany",50.7775413,6.077485299999999
"Mashang Consumer Finance Co.,Ltd., China",35.86166,104.195397
"Massachusetts General Hospital - Harvard Medical School, Boston, MA, USA",42.36256789999999,-71.068767
"Massachusetts Institute of Technology, Cambridge, MA, USA",42.360091,-71.09416
"McGill University, Canada",45.50601839999999,-73.5783235
"McGovern Institute, Massachusetts Institute of Technology, Boston, Massachusetts, USA",42.3626469,-71.09149769999999
"Meta Platforms Inc., USA",38.7945952,-106.5348379
"Meta, Menlo Park, CA, USA",37.485073,-122.1482824
Michigan State University,42.7250725,-84.47908269999999
"Microsoft Corporation, USA",38.7945952,-106.5348379
"Microsoft, One Microsoft Way, Redmond, USA",47.6458093,-122.1319698
Miin Wu School of Computing National Cheng Kung University,22.998955,120.2171461
"Mila - Quebec AI Institute, Canada",45.5307147,-73.6135931
"Mitsubishi Electric Research Laboratories (MERL), Cambridge, MA, USA",42.3660488,-71.09240319999999
"Mitsubishi Electric Research Laboratories (MERL), MA, USA",42.3660488,-71.09240319999999
"Mitsubishi Electric Research Laboratories (MERL), USA",42.3660488,-71.09240319999999
"Mitsubishi Electric Research Laboratories, Cambridge, MA, USA",42.3660488,-71.09240319999999
"MoE Key Lab of Artificial Intelligence X-LANCE Lab, Shanghai Jiao Tong University, China",31.230416,121.473701
"MoE Key Lab of Artificial Intelligence X-LANCE LabShanghai Jiao Tong University, Shanghai, China",31.0252201,121.4337784
"MoE Key Lab of Artificial Intelligence, AI Institute, Shanghai Jiao Tong University, China",31.0252201,121.4337784
"MoE Key Lab of Artificial Intelligence, AI Institute, X-LANCE Lab, Department of ComputerScience and Engineering, Shanghai Jiao Tong University, China",31.230416,121.473701
"MoE Key Lab of Artificial Intelligence, AI Institute, X-LANCE Lab, Department of ComputerScience and Engineering, Shanghai Jiao Tong University, Shanghai, China",31.230416,121.473701
"MoE Key Lab of Artificial Intelligence, AI Institute, X-LANCE Lab, Shanghai Jiao TongUniversity, China",31.230416,121.473701
"MoE Key Lab of Artificial Intelligence, AI Institute, X-LANCE Lab,Shanghai Jiao Tong University, China",31.230416,121.473701
"MoE Key Lab of Artificial Intelligence, AI InstituteX-LANCE Lab, Department of Computer Science and Engineering,Shanghai Jiao Tong University, Shanghai, China",31.230416,121.473701
"MoE Key Lab of Artificial Intelligence, X-LANCE Lab, Shanghai Jiao Tong University, China",31.230416,121.473701
"Mobile Dialog Systems, IIKT, Otto von Guericke University, Magdeburg, Germany",52.1401009,11.6447011
"Modality.AI, Inc., San Francisco, CA, USA.",37.7869445,-122.3995976
Mohamed Bin Zayed University of Artificial Intelligence,24.4326227,54.6184724
"Mohamed Bin Zayed University of Artificial Intelligence, Abu Dhabi, United Arab Emirates",24.4326227,54.6184724
"Mohamed Bin Zayed University of Artificial Intelligence, UAE",24.4326227,54.6184724
"Mohamed bin Zayed University of Artificial Intelligence, UAE;",24.4326227,54.6184724
"Mohamed bin Zayed University of Artificial Intelligence, United Arab Emirates",23.424076,53.847818
"Multi-Omics Data Science, Department of Cancer Research, Luxembourg Institute of Health",49.815273,6.129582999999999
"Munich Center for MachineLearning, Germany",48.1351253,11.5819806
"MyShell.ai, USA",38.7945952,-106.5348379
"NAVER Cloud, Republic of Korea",35.907757,127.766922
"NAVER Digital Healthcare LAB, NAVER AI LAB, NAVER Cloud, South Korea",35.907757,127.766922
"NAVER LABS Europe, France",45.21673819999999,5.792946499999999
"NERCMS, School of Computer Science, Hubei Luojia Laboratory, Wuhan University, China",30.5927599,114.30525
"NTT Corporation, Japan;",36.204824,138.252924
"NVIDIA Corporation, Santa Clara, CA, USA",37.3706254,-121.9671894
"NVIDIA, Germany",51.165691,10.451526
"NVIDIA, Santa Clara, CA, USA",37.3706254,-121.9671894
"Nagoya University, Nagoya, Japan",35.1538553,136.9682402
"Nanjing University of Posts and Telecommunications, Nanjing, China",32.0819945,118.7662779
Nankai University.,39.105664,117.15769
"Nantes Université, École Centrale Nantes, CNRS, LS2N, France",47.218371,-1.553621
"Nantes Université, École Centrale Nantes, CNRS, LS2N, UMR 6004",47.250178,-1.5473085
"Nantes Université, École Centrale Nantes, CNRS, LS2N, UMR 6004, F-44000 Nantes, France",47.250178,-1.5473085
Nanyang Technological University;,1.3483099,103.6831347
"National Acoustic Laboratories, Australia",-33.7766985,151.1119838
"National Biomedical Imaging Center, College of Future Technology, PekingUniversity, China",35.86166,104.195397
"National Chi Nan University, Taiwan",23.9507477,120.9277703
"National Engineering Laboratory for Speech and Language Information Processing,University of Science and Technology of China, Hefei, China.",31.8205699,117.22901
"National Engineering Research Center for Multimedia Software,School of Computer Science, Wuhan University",30.5927599,114.30525
"National Engineering Research Center of Speech and Language Information Processing, Universityof Science and Technology of China, China",31.821994,117.28059
"National Insitute of Technology, Anan College, Japan",36.204824,138.252924
"National Institute Of Information And Communications Technology, Kyoto, Japan",35.011564,135.7681489
"National Institute of Advanced Industrial Science and Technology (AIST), Japan",36.204824,138.252924
"National Institute of Advanced Science and Technology (AIST), Japan",36.204824,138.252924
"National Institute of Information and Communications Technology (NICT), Japan",35.7081951,139.4881839
"National Institute of Mental Health and Neurosciences, India",12.9407261,77.5982593
"National Institute of Technology Patna, India",25.6207961,85.1719948
"National Key Laboratory of General Artificial Intelligence, China",35.86166,104.195397
National Library of Norway,59.91433269999999,10.7173052
National Research Council Canada,56.130366,-106.346771
"National Research Council Canada, Canada",56.130366,-106.346771
National Research Council Canada;,56.130366,-106.346771
National Research Council Cananda,56.130366,-106.346771
National Research Council Candada,56.130366,-106.346771
"National Sun Yat-Sen University, Taiwan",22.6256372,120.2652894
"National Sun Yat-sen University, Taiwan",22.6256372,120.2652894
"National Taiwan Normal University, Taipei, Taiwan",25.0260878,121.5275484
"National Taiwan Normal University, Taiwan",25.0260878,121.5275484
"Navana Tech (NT), Mumbai-, India",19.0078621,72.8350466
"Naver Cloud Corporation, South Korea",37.3954922,127.1121205
"Naver Cloud, South Korea",35.907757,127.766922
"Naver Corporation, Korea",35.907757,127.766922
"Netease Yidun AI Lab, Hangzhou, China",30.2741499,120.15515
"Netherlands Cancer Institute, The Netherlands",52.3494626,4.8258268
"Netherlands Forensic Institute, Netherlands",52.132633,5.291265999999999
"Netmarble AI Center, Seoul, Korea",37.51984849999999,127.0190077
"Nippon Telegraph and Telephone Corporation, Japan",36.204824,138.252924
"Nippon Telegraph and Telephone, Japan",36.204824,138.252924
"North Carolina State University, United States",35.7850744,-78.6812824
Northeastern University;,42.339904,-71.0898892
Nova Scotia Health,44.6438443,-63.6600891
"OrCam Technologies LTD, Israel;",31.046051,34.851612
"Oracle Corporation, India",20.593684,78.96288
"Orange, France",44.1380989,4.807511
"Oxford Wave Research, UK;",51.7256103,-1.2605806
"POLITEHNICA Bucharest, Romania",44.4386064,26.0494925
"PSL University, Laboratoire de Sciences Cognitives et de Psycholinguistique (ENS, EHESS,CNRS, DEC), France",48.8546485,2.337593
"Pattern Recognition Lab. Friedrich Alexander University, Erlangen-Nuremberg",49.5979117,11.0045437
"Pattern Recognition Lab. Friedrich-Alexander University, Erlangen, Germany",49.5979117,11.0045437
"Pattern Recognition Lab. Friedrich-Alexander Universität, Erlangen, Germany",49.5979117,11.0045437
"Pindrop Inc. London, UK",51.5283737,-0.09084199999999999
"Pindrop, Atlanta, GA, USA",33.7852343,-84.4113758
"Pindrop, USA",38.7945952,-106.5348379
"Pioneer Center for AI, Denmark",56.26392,9.501785
"Pragma IoT SA, Hellas, Greece",39.074208,21.824312
"Priberam, Alameda D. Afonso Henriques",38.7364529,-9.1351748
"Processing Speech and Images (PSI), Department of Electrical Engineering (ESAT), KU Leuven",50.86204180000001,4.6858954
"Qiyuan Laboratory, Beijing, China",39.904211,116.407395
"Quality and Usability Lab, Technische Universität Berlin",52.5125322,13.3269446
"RICOH, Japan",36.204824,138.252924
"RSC LAB, MODULABS, South Korea",35.907757,127.766922
"Raj Reddy Center for Technology and Society, IIIT Hyderabad, India -",17.4448727,78.3498212
"Reality Labs Research at Meta, WA, USA",47.7510741,-120.7401386
"Realtek Semiconductor Corp., Taiwan",23.69781,120.960515
"Rekhi Centre of Excellence for the Science of Happiness, IIT Kharagpur, India",22.3169565,87.3169783
"Reliance Jio AICoE, Hyderabad, India",17.406498,78.47724389999999
"Rensselaer Polytechnic Institute, Troy, NY, USA",42.7297628,-73.67888839999999
"Rensselaer Polytechnic Institute, Troy, NY, USAf",42.7297628,-73.67888839999999
"Research Centre for Language, Cognition, and Neuroscience, Department of Chinese and BilingualStudies, The Hong Kong Polytechnic University, Hong Kong SAR, China",22.3045633,114.1795767
"Research Institute for Smart Ageing, The Hong Kong Polytechnic University",22.3045633,114.1795767
"Rev.com, USA",38.7945952,-106.5348379
"Rewa Engineering College, Rewa, Madhya Pradesh-, India",24.5556853,81.3135307
"Ringle, Republic of Korea",37.5055577,127.051754
"Roblox, United States",38.7945952,-106.5348379
"Rochester Institute of Technology, USA",43.0848486,-77.6715353
"SAMOVAR, Telecom SudParis, Institut Polytechnique de Paris",48.7126092,2.2107564
"SBILab, Indraprastha Institute of Information Technology Delhi (IIIT-D), India",28.5458541,77.2731762
"SCDU Otorinolaringoiatria, Head Neck Cancer Unit, Ospedale San Giovanni Bosco, Turin, Italy",45.0973782,7.700864200000001
"SFI Centre for Research Training in Digitally-Enhanced Reality (d-real),School of Computer Science, University College Dublin, Ireland",53.3498053,-6.2603097
"SFI Centre for Research Training in Digitally-Enhanced Reality, Ireland",53.77975540000001,-7.3055309
"SFI Research Centre for AI-driven Digital Content Technology, Ireland",53.77975540000001,-7.3055309
"SOKENDAI, Kanagawa, Japan",35.261095,139.608389
"SPIRE Lab, Electrical Engineering, Indian Institute of Science, India",20.593684,78.96288
"SPbU, Russia",59.941894,30.2989198
"STMS LabIRCAM, CNRS, Sorbonne UniversitéParis, France",46.227638,2.213749
"Saarland University, Saarland Informatics Campus, Germany",49.2571562,7.0448045
"Samsung AI Center Cambridge, United Kingdom",55.378051,-3.435973
"Samsung Electronics, Suwon, Republic of Korea",37.2667603,127.0014613
"Samsung Research, Bangalore",12.9849194,77.69210989999999
"Samsung Research, Poland",51.919438,19.145136
"Samsung Research, Seoul, Republic of Korea",37.4661644,127.0242664
"Samsung Research, South Korea",37.4661644,127.0242664
"San Feliciano Hospital, Rome, Italy",41.8990769,12.4131811
"San Francisco State University, USA",37.7241492,-122.4799405
"San Francisco Veterans Affairs Health Care System,San Francisco, CA, USA.",37.7823362,-122.50529
"Sarvam AI, India",12.983874,77.5931555
"School of Advanced Technology, Xi’an Jiaotong-Liverpool University, Suzhou, China",31.274822,120.738094
"School of Artificial Intelligence, University of Chinese Academy ofSciences, China",35.86166,104.195397
"School of Artificial IntelligenceBeijing University of Posts and Telecommunications, China",39.904211,116.407395
"School of Automation, Nanjing University of Aeronautics and Astronautics, Nanjing, China",32.034109,118.823419
"School of Communication and Information Engineering, Nanjing University of Posts and Telecommunications, P. R. China",32.0583799,118.79647
"School of Communication and Information Engineering, Shanghai University, Shanghai, China",31.230416,121.473701
"School of Computer Science and Electrical Engineering, Handong Global University, Korea",35.907757,127.766922
"School of Computer Science and Electronic Engineering, University of Essex, U.K.",51.87772589999999,0.9472069000000001
"School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China",23.0965384,113.298883
"School of Computer Science and Engineering, Xinjiang University, Urumqi, China",43.7650239,87.6163306
"School of Computer Science and EngineeringThe Hebrew University of Jerusalem, Israel",31.7829046,35.22078279999999
"School of Computer Science and Technology, Anhui University, China",31.768001,117.179546
"School of Computer Science and Technology, Anhui University, Hefei , China",31.768001,117.179546
"School of Computer Science and Technology, Xinjiang University",43.7934299,87.6271
"School of Computer Science and Technology, Xinjiang University , China",43.7934299,87.6271
"School of Computer Science and Technology, Xinjiang University, China",43.7934299,87.6271
"School of Computer Science and Technology, Xinjiang University, Urumqi , China",43.7650239,87.6163306
"School of Computer Science and Technology, Xinjiang University, Urumqi, China",43.7650239,87.6163306
"School of Computer Science, Carnegie Mellon University",40.4432027,-79.9428499
"School of Computer Science, UPES, Dehradun, India",30.3994974,78.0767173
"School of Computer Science, University of Birmingham",52.4501886,-1.9358352
"School of Computer and Information Engineering, Institute for Artificial Intelligence, Shanghai Polytechnic University",31.230416,121.473701
School of Computing Science,55.873931,-4.2917678
"School of Computing, Engineering and the Built Environment, Edinburgh Napier University, UK",55.93615149999999,-3.2286436
"School of Computing, KAIST, Republic of Korea",36.3721427,127.36039
"School of Culture, History and Language, Australian National University, Canberra, Australia",-35.2820098,149.1199795
"School of Cyber Security, Guangdong Polytechnic Normal University, Guangzhou, China",23.131707,113.371643
"School of Data Science, Shenzhen Research Institute of Big Data, The",22.5428599,114.05956
"School of Data Science, Shenzhen Research Institute of Big Data, The Chinese University of Hong Kong, Shenzhen, China",22.687845,114.209931
"School of Data Science, Shenzhen Research Institute of Big Data,The Chinese University of Hong Kong, Shenzhen, Guangdong, , P.R. China",22.687845,114.209931
"School of Data Science, The Chinese University of Hong Kong,Shenzhen (CUHK-Shenzhen), China",22.687845,114.209931
"School of Data Science,The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen), China",22.687845,114.209931
"School of Data Science,The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen), Guangdong, China",22.687845,114.209931
"School of DataScience, The Chinese University of Hong Kong, Shenzhen, China",22.687845,114.209931
"School of Electrical, Computer and Energy Engineering, Arizona State University, Tempe, USA",33.4207901,-111.9304693
"School of Electronic Engineering, Soongsil University, Seoul, Republic of Korea",37.4963538,126.9572222
"School of Electronic and Information Engineering, South China University of Technology, China",35.86166,104.195397
"School of Electronic and Information Engineering, South China University of Technology,Guangzhou, China",23.155502,113.346609
"School of Electronic and Information Engineering, University of Science and Technology Liaoning, Anshan, China",41.104565,123.058208
"School of Engineering, The University of Edinburgh, UK",55.923132,-3.17164
"School of Engineering, University of Edinburgh, UK",55.923132,-3.17164
School of Foreign Languages Tianjin University,39.0652211,117.1091532
"School of Foreign Languages, Tianjin University, China",39.0652211,117.1091532
"School of Future Technology, South China University of Technology, China",35.86166,104.195397
School of Health in Social Science,55.9450272,-3.1902398
"School of Information Science and Engineering, Southeast University, China",35.86166,104.195397
"School of Information Science, Beijing Language and Culture University",39.904211,116.407395
"School of Information and Communication Engineering, Communication University of China",35.86166,104.195397
"School of Information and Electronics, Beijing Institute of Technology, Beijing, , China",39.9603704,116.3123886
"School of Intelligence Science and Technology (School of Future Technology), Xinjiang University",43.7934299,87.6271
"School of Medical Technology, Beijing Institute of Technology, Beijing , China",39.9603704,116.3123886
"School of Medical Technology, Beijing Institute of Technology, Beijing, , China",39.9603704,116.3123886
"School of Physics and Electronic Engineering, JiangSu Normal University, Xuzhou, China",34.198426,117.184271
"School of Public Policy, Cornell University, Ithaca, NY, USA.",42.4499619,-76.47861689999999
"School of Software, Yunnan University, China",25.0532915,102.7034758
"School of Technology, Beijing Forestry University, China",39.904211,116.407395
"School of computer science and technology, Xinjiang University, China",43.7934299,87.6271
"School of public policy, Cornell University, Ithaca, NY, USA",42.4499619,-76.47861689999999
"School of public policy, Cornell University, Ithaca, NY, USA.",42.4499619,-76.47861689999999
Seikei University,35.713823,139.5738857
"Seoul National University (SNU), Republic of Korea",37.4648267,126.9571988
"Shandong Provincial Key Laboratory of Computer Networks, Shandong Fundamental Research Center for Computer Science, China",36.6682599,117.02076
"Shanghai Artificial Intelligence Laboratory, China",31.230416,121.473701
Shanghai Polytechnic University,31.263651,121.652274
"Shanghai branch of the Southwest Institute of Electronics and Telecommunication Technology ofChina, Shanghai, China",31.232243,121.514673
ShanghaiPolytechnic University,31.263651,121.652274
"Shenzhen Institute of Advanced Technolog, Chinese Academy Science, China",22.5428599,114.05956
"Shenzhen Institute of Advanced Technology, CAS",22.5428599,114.05956
"Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, China",22.5428599,114.05956
"Shenzhen International Graduate School, Tsinghua University, China",22.5428599,114.05956
"Shenzhen Key Laboratory of Ubiquitous Data Enabling, Tsinghua Shenzhen International GraduateSchool, Tsinghua University, China",22.5428599,114.05956
"Shenzhen Raisound Technologies, Co., Ltd, Shenzhen, China",22.5428599,114.05956
"Shenzhen Research Institute of Big Data, CUHK-Shenzhen, China",22.687845,114.209931
"Shenzhen Research Institute of Big Data, School of Data Science,The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen), China",22.5428599,114.05956
"Shenzhen Research Institute of Big Data,The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen), China",22.687845,114.209931
"Shenzhen Transsion Holdings Co., Ltd, Shanghai Branch, China",31.230416,121.473701
"Siemens Medical Solutions, United States Inc.",38.7945952,-106.5348379
"Signal Analysis and Interpretation Laboratory (SAIL), University of Southern California, USA.",34.0223519,-118.285117
"Simon Fraser University, CanadaUniversité de Franche-Comté, SUPMICROTECH, CNRS, Institut FEMTO-ST",47.1343207,6.0223016
"Skyworks Solutions, Inc., USA",38.7945952,-106.5348379
Sogang Univ.,37.5509442,126.9410023
"Sokendai, Kanagawa, Japan",35.261095,139.608389
"Solventum Health Information Systems, Ireland",53.77975540000001,-7.3055309
"Solventum Health Information Systems, USA",38.7945952,-106.5348379
"Solventum, USA",38.7945952,-106.5348379
"Sony AI, Japan",36.204824,138.252924
"Sony AI, Switzerland",46.818188,8.227511999999999
"Sony AI, Zurich",47.3768866,8.541694
"Sony Research India Pvt. Ltd., Bangalore, India",12.9374647,77.6070256
"Speech Development Lab, University of Lethbridge, Lethbridge, AB, Canada",49.6768608,-112.8625019
"Speech Group, Machine Intelligence Laboratory, University of Cambridge, UK",52.1950788,0.1312729
"Speech Lab of DAMO Academy, Alibaba Group, Singapore",1.352083,103.819836
"Speech Processing Lab, LTRC, IIIT Hyderabad, India",17.445258,78.3499566
"Speech Processing Lab, LTRC, IIIT Hyderabad, India -",17.445258,78.3499566
"Speech Processing and Machine Learning Laboratory, National Taiwan University",25.0173405,121.5397518
"Speech Technology Center, Saint Petersburg, Russia",59.9310584,30.3609097
"Speech and Audio Signal Processing Laboratory, Beijing University of Technology, Beijing, China",39.871611,116.479529
"Speech and Hearing (SPandH), Dept. of Computer Science, The University of Sheffield, UK",53.3813502,-1.4884229
"Speech and Hearing Bioscience and Technology, Harvard Medical School, MA, USA",42.3356451,-71.104215
"Speech and Hearing Group, Dept. of Computer Science, University of Sheffield, UK",53.3813502,-1.4884229
"Speech and Hearing Research Center, School of Intelligence Science and Technology, PekingUniversity, Beijing, China",39.904211,116.407395
"Speech and Hearing Research Center, School of Intelligence Science and Technology, PekingUniversity, China",39.986913,116.3058739
"Speech and Hearing Research GroupDepartment of Computer Science, The University of Sheffield, United Kingdom",53.3813502,-1.4884229
"Speech and Language Laboratory, Australian National University, Canberra, Australia",-35.2801846,149.1310324
"Spoken Language Processing Laboratory (SLPL), Doshisha University, Japan",35.0300916,135.7606883
"SqueezeBits Inc., Republic of Korea",35.907757,127.766922
"Stanley Ho Big Data Decision Analytics Research Centre, The Chinese University of Hong Kong",22.419625,114.2067606
"State Key Laboratory of Media Convergence and Communication, Communication University of China",39.912793,116.556581
"State Key Laboratory of MultimodalArtificial Intelligence Systems, Institute of Automation,Chinese Academy of Sciences, China",39.9106327,116.3356321
"Stuttgart Media University, Germany",48.7419125,9.1007606
"SumianVoice, Australia",-25.274398,133.775136
"Sungkyunkwan University, South Korea",37.588227,126.993606
"Sungshin Women’s Univ., Republic of Korea",37.59272,127.016544
"Supertone Inc, South Korea",35.907757,127.766922
"Supertone Inc., Republic of Korea",35.907757,127.766922
"Suzhou Municipal Key Laboratory of Mutimodal Intelligent Systems,Duke Kunshan University, Kunshan, China",31.415978,120.9014167
"Swedish Agency for Accessible Media (MTM), Sweden",60.12816100000001,18.643501
"Syracuse University, Syracuse, NY, USA",43.0386502,-76.1336922
"TCS Research, Pune, India",18.5204303,73.8567437
"TCS Research, Tata Consultancy Services Limited, India",20.593684,78.96288
"TU Dortmund, Germany",51.4894786,7.4146594
"Taibah University, Saudi Arabia",24.4860782,39.5421798
"Takeda Development Center Americas, Inc., USA",38.7945952,-106.5348379
"Tan Tock Seng Hospital, Singapore",1.3213889,103.8458333
"Technical University of Applied Sciences Amberg-Weiden,Department of Electrical Engineering, Media and Computer Science, Amberg, Germany",49.4440523,11.8475955
"Technical University of Cluj-Napoca, Romania",46.7692463,23.5857078
